time,open,high,low,close,Fast EMA,Slow EMA,Buy Signal,Sell Signal,Buy/Sell Ribbon,Buy/Sell Ribbon,Buy more signals,Sell more signals,Volume,Volume MA
2012-04-01T07:00:00+07:00,4.88002,4.92,4.73,4.827,4.823853303,4.868543367,0,0,NaN,NaN,NaN,NaN,35950.60301,59013.80868
2012-04-02T07:00:00+07:00,4.78207,5.08,4.76,4.974,4.846952795,4.87635497,0,0,NaN,NaN,NaN,NaN,80663.9807,56680.75504
2012-04-03T07:00:00+07:00,4.974,4.99499,4.81,4.952,4.863113903,4.881958305,0,0,NaN,NaN,NaN,NaN,78481.20602,57460.32913
2012-04-04T07:00:00+07:00,4.9496,4.97,4.89,4.91008,4.870339457,4.884041394,0,0,NaN,NaN,NaN,NaN,51040.82241,57958.48971
2012-04-05T07:00:00+07:00,4.92469,4.93495,4.87,4.919,4.877825694,4.88663092,0,0,NaN,NaN,NaN,2,33807.18377,58012.90962
2012-04-06T07:00:00+07:00,4.9189,4.98,4.88001,4.94991,4.888915587,4.891318259,0,0,NaN,NaN,NaN,NaN,58211.4457,58968.47039
2012-04-07T07:00:00+07:00,4.94991,4.95002,4.68715,4.68715,4.857874728,4.876194685,0,0,NaN,NaN,NaN,NaN,80945.74764,61872.90714
2012-04-08T07:00:00+07:00,4.68717,4.8,4.62,4.79252,4.847820154,4.86999656,0,0,NaN,NaN,NaN,NaN,41972.77251,54527.0924
2012-04-09T07:00:00+07:00,4.7899,4.87899,4.73155,4.87191,4.851526284,4.870138296,0,0,NaN,NaN,NaN,NaN,39243.69498,53172.08452
2012-04-10T07:00:00+07:00,4.87178,4.9,4.76391,4.83668,4.849242241,4.867659904,0,0,NaN,NaN,NaN,NaN,53101.77473,53505.32901
2012-04-11T07:00:00+07:00,4.83641,4.98,4.79111,4.9279,4.861343434,4.872122133,0,0,NaN,NaN,NaN,NaN,67035.82976,53953.62467
2012-04-12T07:00:00+07:00,4.9277,4.946,4.84272,4.91968,4.870318291,4.875644938,0,0,NaN,NaN,NaN,NaN,46368.67786,53565.56169
2012-04-13T07:00:00+07:00,4.89102,4.94464,4.73001,4.93999,4.881037015,4.880411239,1,0,NaN,NaN,NaN,NaN,93111.85599,56267.72485
2012-04-14T07:00:00+07:00,4.93989,5.03,4.90001,4.9597,4.893139013,4.886284481,0,0,NaN,NaN,NaN,NaN,63887.71374,55884.29764
2012-04-15T07:00:00+07:00,4.9597,4.98,4.86,4.96892,4.904797626,4.89240563,0,0,NaN,NaN,NaN,NaN,33343.94957,54059.59154
2012-04-16T07:00:00+07:00,4.969,4.979,4.90988,4.93201,4.908984145,4.895339287,0,0,NaN,NaN,NaN,NaN,31159.51521,51945.97939
2012-04-17T07:00:00+07:00,4.95914,5.02207,4.925,4.97587,4.919274277,4.901304525,0,0,NaN,NaN,NaN,NaN,30645.71249,51577.40924
2012-04-18T07:00:00+07:00,4.97587,5.1782,4.96,5.1178,4.949816696,4.917341227,0,0,NaN,NaN,NaN,NaN,79130.20261,53635.18126
2012-04-19T07:00:00+07:00,5.1176,5.19,5.1,5.13766,4.978715666,4.933661136,0,0,NaN,NaN,NaN,NaN,46675.15316,54015.34673
2012-04-20T07:00:00+07:00,5.13755,5.48,5.10103,5.35,5.035836332,4.964501052,0,0,NaN,NaN,NaN,NaN,104068.9475,57442.33947
2012-04-21T07:00:00+07:00,5.39771,5.479,5.11,5.26008,5.070335358,4.986395789,0,0,NaN,NaN,NaN,NaN,60922.25902,58690.92227
2012-04-22T07:00:00+07:00,5.26,5.32498,5.101,5.20352,5.090825303,5.002479064,0,0,NaN,NaN,NaN,NaN,37109.39543,56513.193
2012-04-23T07:00:00+07:00,5.20406,5.21799,4.95999,4.95999,5.070696795,4.999331726,0,0,NaN,NaN,NaN,NaN,49367.93684,55057.52954
2012-04-24T07:00:00+07:00,4.95999,5.2,4.952,5.09822,5.074931134,5.006656783,0,0,NaN,NaN,NaN,NaN,70989.70392,56054.97362
2012-04-25T07:00:00+07:00,5.09998,5.18,5.03575,5.13182,5.083683267,5.015928132,0,0,NaN,NaN,NaN,NaN,35642.72896,56146.75088
2012-04-26T07:00:00+07:00,5.13183,5.1749,4.99,5.09762,5.08582738,5.021979382,0,0,NaN,NaN,2,NaN,57360.76182,56104.21669
2012-04-27T07:00:00+07:00,5.09762,5.124,5.0321,5.10947,5.089464706,5.028460168,0,0,NaN,NaN,NaN,NaN,25868.39462,53350.34903
2012-04-28T07:00:00+07:00,5.1,5.10947,4.84634,4.9794,5.072531675,5.024826082,0,0,NaN,NaN,NaN,NaN,91591.46503,55831.28366
2012-04-29T07:00:00+07:00,4.9789,5.0184,4.88,4.90441,5.046666802,5.015906372,0,0,NaN,NaN,NaN,NaN,22226.59934,54980.42888
2012-04-30T07:00:00+07:00,4.9138,5,4.87003,4.9491,5.031656524,5.010957752,0,0,NaN,NaN,NaN,NaN,55767.57032,55113.71866
2012-05-01T07:00:00+07:00,4.9491,5,4.91602,5,5.02678629,5.010146067,0,0,NaN,NaN,2,NaN,36680.85186,53595.96976
2012-05-02T07:00:00+07:00,5,5.1789,4.97,5.07367,5.033999168,5.014851543,0,0,NaN,NaN,NaN,NaN,95963.30944,56075.70134
2012-05-03T07:00:00+07:00,5.07359,5.184,5.02,5.13438,5.049442373,5.023705503,0,0,NaN,NaN,NaN,NaN,35421.06898,53191.16199
2012-05-04T07:00:00+07:00,5.10926,5.15,5.067,5.067,5.052143547,5.026912503,0,0,NaN,NaN,NaN,NaN,43629.49372,52178.25099
2012-05-05T07:00:00+07:00,5.06712,5.1198,5.02932,5.077,5.055967616,5.030622688,0,0,NaN,NaN,NaN,NaN,18841.28648,51453.11784
2012-05-06T07:00:00+07:00,5.07739,5.099,5.01378,5.04991,5.055035675,5.032051378,0,0,NaN,NaN,NaN,NaN,19299.91122,50860.13764
2012-05-07T07:00:00+07:00,5.05,5.09569,4.97111,5.06002,5.055802495,5.034123127,0,0,NaN,NaN,NaN,NaN,46182.83903,51636.99396
2012-05-08T07:00:00+07:00,5.08738,5.1,4.96,5.04997,5.054905188,5.03529697,0,0,NaN,NaN,NaN,NaN,68203.81632,51090.67465
2012-05-09T07:00:00+07:00,5.04988,5.09609,5,5.0437,5.053181313,5.035919416,0,0,NaN,NaN,NaN,NaN,38921.30092,50702.98204
2012-05-10T07:00:00+07:00,5.0597,5.125,4.80284,4.85,5.021922649,5.022147608,0,1,NaN,NaN,NaN,NaN,69983.50274,48998.7098
2012-05-11T07:00:00+07:00,4.85,5,4.801,4.96,5.012396088,5.017544081,0,0,NaN,NaN,NaN,NaN,63129.78788,49109.08624
2012-05-12T07:00:00+07:00,4.95001,4.9988,4.915,4.94619,5.002210536,5.012258594,0,0,NaN,NaN,NaN,NaN,20875.33876,48297.38341
2012-05-13T07:00:00+07:00,4.94976,4.99888,4.92,4.92996,4.991095069,5.006162402,0,0,NaN,NaN,NaN,NaN,14046.30579,46531.30186
2012-05-14T07:00:00+07:00,4.95089,5.036,4.9,5.00594,4.993378904,5.006145927,0,0,NaN,NaN,NaN,NaN,52846.54567,45624.14395
2012-05-15T07:00:00+07:00,5.02269,5.04,4.95123,5.035,4.99978215,5.008283266,0,0,NaN,NaN,NaN,NaN,44144.38278,46049.22664
2012-05-16T07:00:00+07:00,5.03824,5.1345,5,5.0887,5.013461819,5.014240061,0,0,NaN,NaN,NaN,NaN,69369.5735,46649.66722
2012-05-17T07:00:00+07:00,5.08879,5.1,5.0515,5.0998,5.026744616,5.020577835,1,0,NaN,NaN,NaN,NaN,26622.32728,46687.36385
2012-05-18T07:00:00+07:00,5.09979,5.13,5.0615,5.11801,5.040785444,5.027795032,0,0,NaN,NaN,NaN,NaN,52580.56381,44736.81879
2012-05-19T07:00:00+07:00,5.1245,5.14291,5.07,5.0995,5.049818453,5.033106511,0,0,NaN,NaN,NaN,NaN,23155.2978,44783.25372
2012-05-20T07:00:00+07:00,5.11817,5.15,5.0855,5.09002,5.056003306,5.037322325,0,0,NaN,NaN,NaN,NaN,18690.60666,42929.40553
2012-05-21T07:00:00+07:00,5.1,5.12999,5.0623,5.09977,5.062736644,5.041948079,0,0,NaN,NaN,NaN,NaN,33623.95653,42776.56077
2012-05-22T07:00:00+07:00,5.09966,5.115,5.04951,5.09877,5.068280237,5.04615711,0,0,NaN,NaN,NaN,NaN,46681.9002,40312.4903
2012-05-23T07:00:00+07:00,5.09857,5.165,5.06502,5.1397,5.079267893,5.053086213,0,0,NaN,NaN,NaN,NaN,52958.34541,41189.35413
2012-05-24T07:00:00+07:00,5.13959,5.14889,5.0701,5.11904,5.085386679,5.057971679,0,0,NaN,NaN,NaN,NaN,28916.46017,40453.70245
2012-05-25T07:00:00+07:00,5.11904,5.15,5.102,5.14546,5.094628728,5.064452295,0,0,NaN,NaN,NaN,NaN,23075.73025,40665.42464
2012-05-26T07:00:00+07:00,5.11561,5.145,5.10011,5.10324,5.095953539,5.067325458,0,0,NaN,NaN,NaN,NaN,16592.65181,40530.06167
2012-05-27T07:00:00+07:00,5.10302,5.148,5.10011,5.13896,5.102569918,5.072631721,0,0,NaN,NaN,NaN,NaN,15751.20585,39008.48001
2012-05-28T07:00:00+07:00,5.13,5.16,5.11,5.1358,5.107682238,5.077310853,0,0,NaN,NaN,NaN,NaN,27560.80583,36976.32948
2012-05-29T07:00:00+07:00,5.13999,5.15889,5.015,5.14997,5.114188048,5.082693012,0,0,NaN,NaN,NaN,NaN,61267.05802,38093.61734
2012-05-30T07:00:00+07:00,5.14997,5.1725,5.1,5.135,5.117389886,5.086567603,0,0,NaN,NaN,NaN,NaN,39868.99563,36587.89198
2012-05-31T07:00:00+07:00,5.135,5.2,5.1121,5.18011,5.127039135,5.09349667,0,0,NaN,NaN,NaN,NaN,39476.51522,35405.22835
2012-06-01T07:00:00+07:00,5.19957,5.279,5.18111,5.27481,5.149773114,5.106927287,0,0,NaN,NaN,NaN,NaN,44689.1207,36595.91745
2012-06-02T07:00:00+07:00,5.27481,5.27488,5.2133,5.24898,5.165035712,5.11744971,0,0,NaN,NaN,NaN,NaN,15168.97537,36652.05093
2012-06-03T07:00:00+07:00,5.24799,5.2543,5.2051,5.2051,5.171199448,5.123942324,0,0,NaN,NaN,NaN,NaN,12679.1255,34643.67992
2012-06-04T07:00:00+07:00,5.21999,5.2785,5.18001,5.26599,5.18578261,5.134464374,0,0,NaN,NaN,NaN,NaN,51239.52524,34998.43704
2012-06-05T07:00:00+07:00,5.26588,5.5,5.22354,5.44001,5.224894516,5.157097383,0,0,NaN,NaN,NaN,NaN,83934.14623,35726.66568
2012-06-06T07:00:00+07:00,5.44607,5.49,5.38945,5.46001,5.261066129,5.179535355,0,0,NaN,NaN,NaN,NaN,40678.15329,36429.45698
2012-06-07T07:00:00+07:00,5.46799,5.59357,5.41,5.591,5.311825186,5.210014218,0,0,NaN,NaN,NaN,NaN,48065.79966,36203.71877
2012-06-08T07:00:00+07:00,5.59087,5.66,5.5599,5.633,5.361236696,5.241346498,0,0,NaN,NaN,NaN,NaN,53841.11449,37738.0096
2012-06-09T07:00:00+07:00,5.6329,5.635,5.46177,5.55997,5.391811051,5.264948239,0,0,NaN,NaN,NaN,NaN,37053.99911,38656.17923
2012-06-10T07:00:00+07:00,5.55997,5.577,5.4267,5.46829,5.403577043,5.280010591,0,0,NaN,NaN,NaN,NaN,24397.29468,38194.84613
2012-06-11T07:00:00+07:00,5.46829,5.59997,5.4324,5.57471,5.42990519,5.301840177,0,0,NaN,NaN,NaN,NaN,40263.9734,37873.94979
2012-06-12T07:00:00+07:00,5.595,5.74999,5.5,5.70003,5.471462853,5.33133572,0,0,NaN,NaN,NaN,NaN,78982.59658,39175.16235
2012-06-13T07:00:00+07:00,5.73,5.96,5.66,5.929,5.541853183,5.375607148,0,0,NaN,NaN,NaN,NaN,57237.86798,40591.23274
2012-06-14T07:00:00+07:00,5.9288,5.97422,5.808,5.9541,5.605275771,5.41845847,0,0,NaN,NaN,NaN,NaN,35039.35283,41189.41387
2012-06-15T07:00:00+07:00,5.95411,6.587,5.883,6.5,5.742925652,5.498572658,0,0,NaN,NaN,NaN,NaN,65639.15882,43641.73922
2012-06-16T07:00:00+07:00,6.5,6.599,6.261,6.4,5.844014013,5.565345053,0,0,NaN,NaN,NaN,NaN,78196.08353,46763.98311
2012-06-17T07:00:00+07:00,6.4487,6.52999,6.1027,6.16382,5.893214934,5.609676531,0,0,NaN,NaN,NaN,NaN,48800.26262,47825.95595
2012-06-18T07:00:00+07:00,6.2,6.36,6.03,6.30998,5.957332637,5.661550862,0,0,NaN,NaN,NaN,NaN,46832.28333,47104.21721
2012-06-19T07:00:00+07:00,6.30998,6.53294,6.281,6.49876,6.040629154,5.723566354,0,0,NaN,NaN,NaN,NaN,43883.5248,47304.94367
2012-06-20T07:00:00+07:00,6.49876,6.71031,6.45,6.67,6.137455438,5.79367255,0,0,NaN,NaN,NaN,NaN,64069.27292,48534.58155
2012-06-21T07:00:00+07:00,6.67001,6.8,6.561,6.68008,6.22093614,5.859332361,0,0,NaN,NaN,NaN,NaN,51943.24889,48897.28796
2012-06-22T07:00:00+07:00,6.68009,6.7,6.42771,6.54781,6.271224426,5.910330704,0,0,NaN,NaN,NaN,NaN,56807.37816,50979.2081
2012-06-23T07:00:00+07:00,6.54783,6.65062,6.4,6.4285,6.295420668,5.948713615,0,0,NaN,NaN,NaN,NaN,20122.21842,51351.36275
2012-06-24T07:00:00+07:00,6.4285,6.47,6.35,6.35002,6.303820565,5.978440014,0,0,NaN,NaN,NaN,NaN,33945.2987,50486.65142
2012-06-25T07:00:00+07:00,6.35002,6.4455,6.21748,6.30482,6.303974325,6.002616309,0,0,NaN,NaN,NaN,NaN,62638.90813,49421.88952
2012-06-26T07:00:00+07:00,6.32969,6.47,6.28888,6.4195,6.321747505,6.033496583,0,0,NaN,NaN,NaN,NaN,48736.66607,49824.81516
2012-06-27T07:00:00+07:00,6.45887,6.65,6.4,6.647,6.371786351,6.07894128,0,0,NaN,NaN,2,NaN,41979.58598,49520.50447
2012-06-28T07:00:00+07:00,6.6469,6.66897,6.49,6.60588,6.407800758,6.117973778,0,0,NaN,NaN,NaN,NaN,42818.40307,48969.3689
2012-06-29T07:00:00+07:00,6.6059,6.67921,6.542,6.65,6.44506218,6.157383128,0,0,NaN,NaN,NaN,NaN,26298.80165,48431.60903
2012-06-30T07:00:00+07:00,6.65,6.694,6.60201,6.68999,6.482743383,6.196835489,0,0,NaN,NaN,NaN,NaN,20591.63307,48241.32595
2012-07-01T07:00:00+07:00,6.68998,6.69399,6.5351,6.62898,6.505241324,6.228846193,0,0,NaN,NaN,NaN,NaN,20577.60414,47257.00749
2012-07-02T07:00:00+07:00,6.6001,6.765,6.5778,6.75999,6.544433428,6.268190179,0,0,NaN,NaN,NaN,NaN,32364.19758,44926.08754
2012-07-03T07:00:00+07:00,6.75998,6.76,6.4,6.44993,6.529894439,6.281652388,0,0,NaN,NaN,NaN,NaN,71068.51959,45617.62012
2012-07-04T07:00:00+07:00,6.44994,6.55,6.44991,6.5101,6.526849141,6.298574433,0,0,NaN,NaN,NaN,NaN,33478.78567,45539.59176
2012-07-05T07:00:00+07:00,6.51,6.77,6.48101,6.67,6.54887235,6.326087438,0,0,NaN,NaN,NaN,NaN,45344.69679,44524.86866
2012-07-06T07:00:00+07:00,6.67,6.72,6.55,6.64811,6.564139681,6.349940961,0,0,NaN,NaN,2,NaN,43191.38877,42774.63392
2012-07-07T07:00:00+07:00,6.69997,6.87,6.63,6.76207,6.594590499,6.380469038,0,0,NaN,NaN,NaN,NaN,37987.94957,42234.01826
2012-07-08T07:00:00+07:00,6.76207,6.86,6.7235,6.79898,6.626035038,6.41146985,0,0,NaN,NaN,NaN,NaN,18219.92655,40803.40043
2012-07-09T07:00:00+07:00,6.7915,7.1,6.74257,7.0215,6.686875801,6.456657269,0,0,NaN,NaN,NaN,NaN,61644.09941,41691.42916
2012-07-10T07:00:00+07:00,7.0215,7.25,6.96,7.1999,6.765802601,6.511712286,0,0,NaN,NaN,NaN,NaN,70065.80116,41991.25557
2012-07-11T07:00:00+07:00,7.1997,7.257,7.01777,7.15,6.824909893,6.558992857,0,0,NaN,NaN,NaN,NaN,41891.36007,41488.66113
2012-07-12T07:00:00+07:00,7.17,7.9,7.1,7.76437,6.969442217,6.648280053,0,0,NaN,NaN,NaN,NaN,64616.60224,41879.12233
2012-07-13T07:00:00+07:00,7.68749,7.81639,7.4201,7.6651,7.076466492,6.723600049,0,0,NaN,NaN,NaN,NaN,65465.74156,44146.29849
2012-07-14T07:00:00+07:00,7.60011,7.665,7.51563,7.5421,7.148102416,6.784229675,0,0,NaN,NaN,NaN,NaN,16007.09743,43249.38843
2012-07-15T07:00:00+07:00,7.54211,7.7,7.45,7.62101,7.220857429,6.846213403,0,0,NaN,NaN,NaN,NaN,26978.30195,41466.35812
2012-07-16T07:00:00+07:00,7.62277,8.65,7.6178,8.4996,7.417587055,6.968686484,0,0,NaN,NaN,NaN,NaN,103400.1122,44199.53042
2012-07-17T07:00:00+07:00,8.5,9.49,7.3215,8.80001,7.630267508,7.104340078,0,0,NaN,NaN,NaN,NaN,210804.4689,52640.77457
2012-07-18T07:00:00+07:00,8.80002,9.39899,8.5,9.10977,7.857883276,7.252890443,0,0,NaN,NaN,NaN,NaN,105945.8978,55797.14931
2012-07-19T07:00:00+07:00,9.10977,9.23355,8.8183,8.86999,8.013592003,7.372675595,0,0,NaN,NaN,NaN,NaN,48249.65521,56894.69198
2012-07-20T07:00:00+07:00,8.86998,8.86998,7.6,8.52,8.091500926,7.457662588,0,0,NaN,NaN,NaN,NaN,154661.1158,63598.16612
2012-07-21T07:00:00+07:00,8.52001,9.7,7.96,8.84553,8.207505399,7.560467581,0,0,NaN,NaN,NaN,NaN,139906.903,69564.63106
2012-07-22T07:00:00+07:00,8.85841,8.97,8.2712,8.4096,8.238596876,7.623366279,0,0,NaN,NaN,NaN,NaN,30070.66581,69449.95447
2012-07-23T07:00:00+07:00,8.4321,9.2,7.75,8.44565,8.270451203,7.684276184,0,0,NaN,NaN,NaN,NaN,146396.1831,73216.33765
2012-07-24T07:00:00+07:00,8.4456,8.8499,8.34,8.6,8.321151018,7.752107578,0,0,NaN,NaN,NaN,NaN,40946.8598,73589.74136
2012-07-25T07:00:00+07:00,8.549,8.9,8.3688,8.8,8.394820092,7.829729239,0,0,NaN,NaN,2,NaN,64720.95003,74558.55402
2012-07-26T07:00:00+07:00,8.8,8.901,8.6,8.9,8.472540078,7.909008555,0,0,NaN,NaN,NaN,NaN,32379.65197,74017.96718
2012-07-27T07:00:00+07:00,8.9,8.95,8.81415,8.9,8.538303143,7.982415328,0,0,NaN,NaN,NaN,NaN,26673.60643,73452.25002
2012-07-28T07:00:00+07:00,8.9,8.93,8.71,8.8881,8.592118044,8.049503082,0,0,NaN,NaN,NaN,NaN,16164.57657,73349.48252
2012-07-29T07:00:00+07:00,8.88809,8.8881,8.7,8.71027,8.610295268,8.098448779,0,0,NaN,NaN,NaN,NaN,11462.58898,70840.407
2012-07-30T07:00:00+07:00,8.71027,9.15,8.7,9.098,8.685326765,8.172489611,0,0,NaN,NaN,NaN,NaN,51254.49898,69899.84189
2012-07-31T07:00:00+07:00,9.07881,9.44,9.07881,9.35,8.787584186,8.259712602,0,0,NaN,NaN,2,NaN,70173.63399,71313.95559
2012-08-01T07:00:00+07:00,9.35,9.65,9.111,9.5503,8.90492508,8.355311669,0,0,NaN,NaN,NaN,NaN,68695.6984,71517.9104
2012-08-02T07:00:00+07:00,9.55439,11,9.412,10.53,9.154936606,8.516399693,0,0,NaN,NaN,NaN,NaN,126685.6925,74578.90794
2012-08-03T07:00:00+07:00,10.62468,11.12,10.3,10.97,9.434177128,8.698147864,0,0,NaN,NaN,NaN,NaN,61643.27795,76860.71697
2012-08-04T07:00:00+07:00,10.9797,11.3,10.5307,10.98398,9.672608339,8.867468763,0,0,NaN,NaN,NaN,NaN,52321.31239,78127.86749
2012-08-05T07:00:00+07:00,10.98398,11.29112,10.10986,10.86998,9.856819364,9.015802929,0,0,NaN,NaN,NaN,NaN,67280.24594,76321.87418
2012-08-06T07:00:00+07:00,10.86987,11.19,10.63539,10.85517,10.01041177,9.152052342,0,0,NaN,NaN,NaN,NaN,51637.91473,68363.54647
2012-08-07T07:00:00+07:00,10.91,11.10002,10.651,11.1,10.17804073,9.296344761,0,0,NaN,NaN,NaN,NaN,41653.58719,65148.93094
2012-08-08T07:00:00+07:00,11.10001,11.14999,10.85,11.0553,10.31300369,9.426637741,0,0,NaN,NaN,NaN,NaN,31322.91326,64302.59384
2012-08-09T07:00:00+07:00,11.0987,12,10.8,11.0611,10.42809543,9.54770902,0,0,NaN,NaN,NaN,NaN,101880.3054,61663.55332
2012-08-10T07:00:00+07:00,11.06111,11.6,11.01,11.38637,10.57552229,9.683906129,0,0,NaN,NaN,NaN,NaN,63597.01479,57848.05891
2012-08-11T07:00:00+07:00,11.4699,11.59788,11.38751,11.5102,10.71931886,9.819187157,0,0,NaN,NaN,NaN,NaN,21791.02958,57434.0771
2012-08-12T07:00:00+07:00,11.5102,11.765,11.45,11.62399,10.85849904,9.952876256,0,0,NaN,NaN,NaN,NaN,30340.95364,51631.31563
2012-08-13T07:00:00+07:00,11.6239,12.05007,11.4919,12.03749,11.03988226,10.10729209,0,0,NaN,NaN,NaN,NaN,54035.66418,52285.75585
2012-08-14T07:00:00+07:00,12.03749,12.34,11.89499,12.19,11.21682345,10.26156675,0,0,NaN,NaN,NaN,NaN,44014.85831,51250.45126
2012-08-15T07:00:00+07:00,12.19,13.25,12.16138,13.25,11.52961984,10.48293218,0,0,NaN,NaN,NaN,NaN,57562.75433,52509.60638
2012-08-16T07:00:00+07:00,13.24999,13.84119,12.5,13.5,11.83275525,10.70641868,0,0,NaN,NaN,NaN,NaN,96604.11898,56006.132
2012-08-17T07:00:00+07:00,13.44,15.4,10.6,11.5836,11.79442367,10.77139507,0,0,NaN,NaN,NaN,NaN,221033.9008,66249.59821
2012-08-18T07:00:00+07:00,11.80915,12.89592,11.02009,11.61,11.7660508,10.83351396,0,0,NaN,NaN,NaN,NaN,88047.77163,70078.85735
2012-08-19T07:00:00+07:00,11.57935,11.61538,7.58,8,11.18665837,10.62362404,0,0,NaN,NaN,NaN,NaN,238860.3206,79459.14843
2012-08-20T07:00:00+07:00,7.99999,10.5,7.81011,10.1,11.01948016,10.58483707,0,0,NaN,NaN,NaN,NaN,192502.7637,85575.60491
2012-08-21T07:00:00+07:00,10.061,10.29999,9.69876,9.91502,10.84956321,10.53522099,0,0,NaN,NaN,2,NaN,72082.69251,85744.95462
2012-08-22T07:00:00+07:00,9.91503,10.09999,9.5714,9.80679,10.68913656,10.48126314,0,0,NaN,NaN,NaN,NaN,67513.5562,82786.3478
2012-08-23T07:00:00+07:00,9.72,10.25,9.705,10.09997,10.59849555,10.4530192,0,0,NaN,NaN,NaN,NaN,56015.66732,82504.96727
2012-08-24T07:00:00+07:00,10.09996,10.6188,9.852,10.6,10.59872701,10.46390667,0,0,NaN,NaN,NaN,NaN,92077.75264,84492.78929
2012-08-25T07:00:00+07:00,10.6,10.62611,10.2,10.5239,10.58721516,10.46835062,0,0,NaN,NaN,NaN,NaN,40232.48939,83140.40146
2012-08-26T07:00:00+07:00,10.6,10.61913,10.446,10.61,10.59072052,10.47884317,0,0,NaN,NaN,NaN,NaN,26331.0296,81875.0572
2012-08-27T07:00:00+07:00,10.59,12.14999,10.54441,10.95,10.64599429,10.51374367,0,0,NaN,NaN,NaN,NaN,175117.5585,88548.25577
2012-08-28T07:00:00+07:00,10.96,11.20999,10.5,10.94,10.69122593,10.54531822,0,0,NaN,NaN,NaN,NaN,54875.35603,89725.87791
2012-08-29T07:00:00+07:00,10.93,11.134,10.55,10.9169,10.72594502,10.57284279,0,0,NaN,NaN,NaN,NaN,53647.72467,87314.24887
2012-08-30T07:00:00+07:00,10.80405,10.93199,10.6,10.77699,10.7337981,10.58796481,0,0,NaN,NaN,NaN,NaN,30868.50075,85677.82317
2012-08-31T07:00:00+07:00,10.77699,10.8285,9.66,10.16,10.64552147,10.55626371,0,0,NaN,NaN,NaN,NaN,67791.34263,87977.83882
2012-09-01T07:00:00+07:00,10.15,10.3,9.77635,9.96544,10.54089355,10.51249899,0,0,NaN,NaN,NaN,NaN,23376.24267,87629.60327
2012-09-02T07:00:00+07:00,10,10.35579,9.71922,10.2041,10.48907916,10.48965462,0,1,NaN,NaN,NaN,NaN,25055.73799,86180.60696
2012-09-03T07:00:00+07:00,10.21,10.5934,10.08889,10.53,10.49537467,10.49264317,1,0,NaN,NaN,NaN,NaN,22925.31766,85126.12993
2012-09-04T07:00:00+07:00,10.53,10.53,10.15,10.38471,10.47834934,10.48464812,0,1,NaN,NaN,NaN,NaN,34878.49139,83991.91678
2012-09-05T07:00:00+07:00,10.38471,11.17,10.261,10.99971,10.55855867,10.52280085,1,0,NaN,NaN,NaN,NaN,60767.23813,82200.07274
2012-09-06T07:00:00+07:00,11,11.29,10.64,11.181,10.65431887,10.57155634,0,0,NaN,NaN,NaN,NaN,67054.05542,74501.08047
2012-09-07T07:00:00+07:00,11.19686,11.21,10.9544,11,10.70750059,10.60329291,0,0,NaN,NaN,NaN,NaN,35535.71665,71875.47772
2012-09-08T07:00:00+07:00,11.09792,11.14177,10.765,11.037,10.7581928,10.63541936,0,0,NaN,NaN,NaN,NaN,24253.63671,61145.14353
2012-09-09T07:00:00+07:00,11.05,11.14288,10.92452,11.02,10.79847083,10.66390682,0,0,NaN,NaN,NaN,NaN,14033.41919,52221.67631
2012-09-10T07:00:00+07:00,11.02,11.192,10.8745,11.17,10.85562917,10.7013952,0,0,NaN,NaN,NaN,NaN,42288.41199,50731.96228
2012-09-11T07:00:00+07:00,11.1511,11.35,10.878,11.33081,10.92873391,10.74801852,0,0,NaN,NaN,NaN,NaN,64954.44434,50604.00669
2012-09-12T07:00:00+07:00,11.33081,11.39,10.78,11.36489,10.99583485,10.7937127,0,0,NaN,NaN,NaN,NaN,58628.00499,50734.62357
2012-09-13T07:00:00+07:00,11.22854,11.399,11.2201,11.399,11.05786026,10.8385488,0,0,NaN,NaN,NaN,NaN,20574.31973,47159.45192
2012-09-14T07:00:00+07:00,11.399,11.799,11.32103,11.67,11.1520356,10.90013778,0,0,NaN,NaN,NaN,NaN,43259.7042,47310.81266
2012-09-15T07:00:00+07:00,11.74999,11.789,11.6,11.75,11.24403012,10.96309053,0,0,NaN,NaN,NaN,NaN,16272.51518,46807.88694
2012-09-16T07:00:00+07:00,11.75,11.99,11.722,11.87,11.34033318,11.03026901,0,0,NaN,NaN,NaN,NaN,30297.22071,39566.87005
2012-09-17T07:00:00+07:00,11.87,11.9625,11.7655,11.89,11.42489731,11.09395279,0,0,NaN,NaN,NaN,NaN,26612.47988,38153.72624
2012-09-18T07:00:00+07:00,11.9325,12.3456,11.8402,12.25,11.55183618,11.17958592,0,0,NaN,NaN,NaN,NaN,40949.27649,37518.80384
2012-09-19T07:00:00+07:00,12.2345,12.68666,12.1501,12.5725,11.70886139,11.28276474,0,0,NaN,NaN,NaN,NaN,41883.00148,38069.52887
2012-09-20T07:00:00+07:00,12.572,12.66,12.25,12.28253,11.7971181,11.35682142,0,0,NaN,NaN,NaN,NaN,32567.33588,36308.32853
2012-09-21T07:00:00+07:00,12.3998,12.49998,12.011,12.368,11.88494608,11.43172354,0,0,NaN,NaN,NaN,NaN,35834.78365,36931.25558
2012-09-22T07:00:00+07:00,12.27319,12.39999,12.14,12.23781,11.93923284,11.49143365,0,0,NaN,NaN,NaN,NaN,14986.55832,36427.7966
